0.281	0.531	-0.267
0.281	0.562	-0.271
0.281	0.594	-0.275
0.281	0.625	-0.281
0.281	0.656	-0.287
0.281	0.688	-0.293
0.281	0.719	-0.298
0.281	0.750	-0.303
0.281	0.781	-0.307
0.281	0.812	-0.311
0.281	0.844	-0.314
0.281	0.875	-0.316
0.281	0.906	-0.318
0.281	0.938	-0.319
0.281	0.969	-0.320

0.312	0.000	-0.319
0.312	0.031	-0.319
0.312	0.062	-0.318
0.312	0.094	-0.316
0.312	0.125	-0.314
0.312	0.156	-0.311
0.312	0.188	-0.308
0.312	0.219	-0.304
0.312	0.250	-0.299
0.312	0.281	-0.293
0.312	0.312	-0.286
0.312	0.344	-0.278
0.312	0.375	-0.270
0.312	0.406	-0.262
0.312	0.438	-0.255
0.312	0.469	-0.249
0.312	0.500	-0.247
0.312	0.531	-0.249
0.312	0.562	-0.255
0.312	0.594	-0.262
0.312	0.625	-0.270
0.312	0.656	-0.278
0.312	0.688	-0.286
0.312	0.719	-0.293
0.312	0.750	-0.299
0.312	0.781	-0.304
0.312	0.812	-0.308
0.312	0.844	-0.311
0.312	0.875	-0.314
0.312	0.906	-0.316
0.312	0.938	-0.318
0.312	0.969	-0.319

0.344	0.000	-0.318
0.344	0.031	-0.317
0.344	0.062	-0.317
0.344	0.094	-0.315
0.344	0.125	-0.312
0.344	0.156	-0.309
0.344	0.188	-0.305
0.344	0.219	-0.300
0.344	0.250	-0.294
0.344	0.281	-0.287
0.344	0.312	-0.278
0.344	0.344	-0.268
0.344	0.375	-0.257
0.344	0.406	-0.245
0.344	0.438	-0.233
0.344	0.469	-0.224
0.344	0.500	-0.221
0.344	0.531	-0.224
0.344	0.562	-0.233
0.344	0.594	-0.245
0.344	0.625	-0.257
0.344	0.656	-0.268
0.344	0.688	-0.278
0.344	0.719	-0.287
0.344	0.750	-0.294
0.344	0.781	-0.300
0.344	0.812	-0.305
0.344	0.844	-0.309
0.344	0.875	-0.312
0.344	0.906	-0.315
0.344	0.938	-0.317
0.344	0.969	-0.317

0.375	0.000	-0.317
0.375	0.031	-0.316
0.375	0.062	-0.315
0.375	0.094	-0.314
0.375	0.125	-0.311
0.375	0.156	-0.307
0.375	0.188	-0.303
0.375	0.219	-0.297
0.375	0.250	-0.290
0.375	0.281	-0.281
0.375	0.312	-0.270
0.375	0.344	-0.257
0.375	0.375	-0.241
0.375	0.406	-0.223
0.375	0.438	-0.204
0.375	0.469	-0.187
0.375	0.500	-0.179
0.375	0.531	-0.187
0.375	0.562	-0.204
0.375	0.594	-0.223
0.375	0.625	-0.241
0.375	0.656	-0.257
0.375	0.688	-0.270
0.375	0.719	-0.281
0.375	0.750	-0.290
0.375	0.781	-0.297
0.375	0.812	-0.303
0.375	0.844	-0.307
0.375	0.875	-0.311
0.375	0.906	-0.314
0.375	0.938	-0.315
0.375	0.969	-0.316

0.406	0.000	-0.316
0.406	0.031	-0.316
0.406	0.062	-0.314
0.406	0.094	-0.312
0.406	0.125	-0.310
0.406	0.156	-0.306
0.406	0.188	-0.301
0.406	0.219	-0.294
0.406	0.250	-0.286
0.406	0.281	-0.275
0.406	0.312	-0.262
0.406	0.344	-0.245
0.406	0.375	-0.223
0.406	0.406	-0.195
0.406	0.438	-0.162
0.406	0.469	-0.127
0.406	0.500	-0.107
0.406	0.531	-0.127
0.406	0.562	-0.162
0.406	0.594	-0.195
0.406	0.625	-0.223
0.406	0.656	-0.245
0.406	0.688	-0.262
0.406	0.719	-0.275
0.406	0.750	-0.286
0.406	0.781	-0.294
0.406	0.812	-0.301
0.406	0.844	-0.306
0.406	0.875	-0.310
0.406	0.906	-0.312
0.406	0.938	-0.314
0.406	0.969	-0.316

0.438	0.000	-0.315
0.438	0.031	-0.315
0.438	0.062	-0.314
0.438	0.094	-0.312
0.438	0.125	-0.309
0.438	0.156	-0.304
0.438	0.188	-0.299
0.438	0.219	-0.292
0.438	0.250	-0.283
0.438	0.281	-0.271
0.438	0.312	-0.255
0.438	0.344	-0.233
0.438	0.375	-0.204
0.438	0.406	-0.162
0.438	0.438	-0.102
0.438	0.469	-0.023
0.438	0.500	0.046
0.438	0.531	-0.023
0.438	0.562	-0.102
0.438	0.594	-0.162
0.438	0.625	-0.204
0.438	0.656	-0.233
0.438	0.688	-0.255
0.438	0.719	-0.271
0.438	0.750	-0.283
0.438	0.781	-0.292
0.438	0.812	-0.299
0.438	0.844	-0.304
0.438	0.875	-0.309
0.438	0.906	-0.312
0.438	0.938	-0.314
0.438	0.969	-0.315

0.469	0.000	-0.315
0.469	0.031	-0.315
0.469	0.062	-0.313
0.469	0.094	-0.311
0.469	0.125	-0.308
0.469	0.156	-0.304
0.469	0.188	-0.298
0.469	0.219	-0.290
0.469	0.250	-0.280
0.469	0.281	-0.267
0.469	0.312	-0.249
0.469	0.344	-0.224
0.469	0.375	-0.187
0.469	0.406	-0.127
0.469	0.438	-0.023
0.469	0.469	0.169
0.469	0.500	0.478
0.469	0.531	0.169
0.469	0.562	-0.023
0.469	0.594	-0.127
0.469	0.625	-0.187
0.469	0.656	-0.224
0.469	0.688	-0.249
0.469	0.719	-0.267
0.469	0.750	-0.280
0.469	0.781	-0.290
0.469	0.812	-0.298
0.469	0.844	-0.304
0.469	0.875	-0.308
0.469	0.906	-0.311
0.469	0.938	-0.313
0.469	0.969	-0.315

0.500	0.000	-0.315
0.500	0.031	-0.314
0.500	0.062	-0.313
0.500	0.094	-0.311
0.500	0.125	-0.308
0.500	0.156	-0.303
0.500	0.188	-0.297
0.500	0.219	-0.290
0.500	0.250	-0.280
0.500	0.281	-0.266
0.500	0.312	-0.247
0.500	0.344	-0.221
0.500	0.375	-0.179
0.500	0.406	-0.107
0.500	0.438	0.046
0.500	0.469	0.478
0.500	0.500	2.144
0.500	0.531	0.478
0.500	0.562	0.046
0.500	0.594	-0.107
0.500	0.625	-0.179
0.500	0.656	-0.221
0.500	0.688	-0.247
0.500	0.719	-0.266
0.500	0.750	-0.280
0.500	0.781	-0.290
0.500	0.812	-0.297
0.500	0.844	-0.303
0.500	0.875	-0.308
0.500	0.906	-0.311
0.500	0.938	-0.313
0.500	0.969	-0.314

0.531	0.000	-0.315
0.531	0.031	-0.315
0.531	0.062	-0.313
0.531	0.094	-0.311
0.531	0.125	-0.308
0.531	0.156	-0.304
0.531	0.188	-0.298
0.531	0.219	-0.290
0.531	0.250	-0.280
0.531	0.281	-0.267
0.531	0.312	-0.249
0.531	0.344	-0.224
0.531	0.375	-0.187
0.531	0.406	-0.127
0.531	0.438	-0.023
0.531	0.469	0.169
0.531	0.500	0.478
0.531	0.531	0.169
0.531	0.562	-0.023
0.531	0.594	-0.127
0.531	0.625	-0.187
0.531	0.656	-0.224
0.531	0.688	-0.249
0.531	0.719	-0.267
0.531	0.750	-0.280
0.531	0.781	-0.290
0.531	0.812	-0.298
0.531	0.844	-0.304
0.531	0.875	-0.308
0.531	0.906	-0.311
0.531	0.938	-0.313
0.531	0.969	-0.315

0.562	0.000	-0.315
0.562	0.031	-0.315
0.562	0.062	-0.314
0.562	0.094	-0.312
0.562	0.125	-0.309
0.562	0.156	-0.304
0.562	0.188	-0.299
0.562	0.219	-0.292
0.562	0.250	-0.283
0.562	0.281	-0.271
0.562	0.312	-0.255
0.562	0.344	-0.233
0.562	0.375	-0.204
0.562	0.406	-0.162
0.562	0.438	-0.102
0.562	0.469	-0.023
0.562	0.500	0.046
0.562	0.531	-0.023
0.562	0.562	-0.102
0.562	0.594	-0.162
0.562	0.625	-0.204
0.562	0.656	-0.233
0.562	0.688	-0.255
0.562	0.719	-0.271
0.562	0.750	-0.283
0.562	0.781	-0.292
0.562	0.812	-0.299
0.562	0.844	-0.304
0.562	0.875	-0.309
0.562	0.906	-0.312
0.562	0.938	-0.314
0.562	0.969	-0.315

0.594	0.000	-0.316
0.594	0.031	-0.316
0.594	0.062	-0.314
0.594	0.094	-0.312
0.594	0.125	-0.310
0.594	0.156	-0.306
0.594	0.188	-0.301
0.594	0.219	-0.294
0.594	0.250	-0.286
0.594	0.281	-0.275
0.594	0.312	-0.262
0.594	0.344	-0.245
0.594	0.375	-0.223
0.594	0.406	-0.195
0.594	0.438	-0.162
0.594	0.469	-0.127
0.594	0.500	-0.107
0.594	0.531	-0.127
0.594	0.562	-0.162
0.594	0.594	-0.195
0.594	0.625	-0.223
0.594	0.656	-0.245
0.594	0.688	-0.262
0.594	0.719	-0.275
0.594	0.750	-0.286
0.594	0.781	-0.294
0.594	0.812	-0.301
0.594	0.844	-0.306
0.594	0.875	-0.310
0.594	0.906	-0.312
0.594	0.938	-0.314
0.594	0.969	-0.316

0.625	0.000	-0.317
0.625	0.031	-0.316
0.625	0.062	-0.315
0.625	0.094	-0.314
0.625	0.125	-0.311
0.625	0.156	-0.307
0.625	0.188	-0.303
0.625	0.219	-0.297
0.625	0.250	-0.290
0.625	0.281	-0.281
0.625	0.312	-0.270
0.625	0.344	-0.257
0.625	0.375	-0.241
0.625	0.406	-0.223
0.625	0.438	-0.204
0.625	0.469	-0.187
0.625	0.500	-0.179
0.625	0.531	-0.187
0.625	0.562	-0.204
0.625	0.594	-0.223
0.625	0.625	-0.241
0.625	0.656	-0.257
0.625	0.688	-0.270
0.625	0.719	-0.281
0.625	0.750	-0.290
0.625	0.781	-0.297
0.625	0.812	-0.303
0.625	0.844	-0.307
0.625	0.875	-0.311
0.625	0.906	-0.314
0.625	0.938	-0.315
0.625	0.969	-0.316

0.656	0.000	-0.318
0.656	0.031	-0.317
0.656	0.062	-0.317
0.656	0.094	-0.315
0.656	0.125	-0.312
0.656	0.156	-0.309
0.656	0.188	-0.305
0.656	0.219	-0.300
0.656	0.250	-0.294
0.656	0.281	-0.287
0.656	0.312	-0.278
0.656	0.344	-0.268
0.656	0.375	-0.257
0.656	0.406	-0.245
0.656	0.438	-0.233
0.656	0.469	-0.224
0.656	0.500	-0.221
0.656	0.531	-0.224
0.656	0.562	-0.233
0.656	0.594	-0.245
0.656	0.625	-0.257
0.656	0.656	-0.268
0.656	0.688	-0.278
0.656	0.719	-0.287
0.656	0.750	-0.294
0.656	0.781	-0.300
0.656	0.812	-0.305
0.656	0.844	-0.309
0.656	0.875	-0.312
0.656	0.906	-0.315
0.656	0.938	-0.317
0.656	0.969	-0.317

0.688	0.000	-0.319
0.688	0.031	-0.319
0.688	0.062	-0.318
0.688	0.094	-0.316
0.688	0.125	-0.314
0.688	0.156	-0.311
0.688	0.188	-0.308
0.688	0.219	-0.304
0.688	0.250	-0.299
0.688	0.281	-0.293
0.688	0.312	-0.286
0.688	0.344	-0.278
0.688	0.375	-0.270
0.688	0.406	-0.262
0.688	0.438	-0.255
0.688	0.469	-0.249
0.688	0.500	-0.247
0.688	0.531	-0.249
0.688	0.562	-0.255
0.688	0.594	-0.262
0.688	0.625	-0.270
0.688	0.656	-0.278
0.688	0.688	-0.286
0.688	0.719	-0.293
0.688	0.750	-0.299
0.688	0.781	-0.304
0.688	0.812	-0.308
0.688	0.844	-0.311
0.688	0.875	-0.314
0.688	0.906	-0.316
0.688	0.938	-0.318
0.688	0.969	-0.319

0.719	0.000	-0.320
0.719	0.031	-0.320
0.719	0.062	-0.319
0.719	0.094	-0.318
0.719	0.125	-0.316
0.719	0.156	-0.314
0.719	0.188	-0.311
0.719	0.219	-0.307
0.719	0.250	-0.303
0.719	0.281	-0.298
0.719	0.312	-0.293
0.719	0.344	-0.287
0.719	0.375	-0.281
0.719	0.406	-0.275
0.719	0.438	-0.271
0.719	0.469	-0.267
0.719	0.500	-0.266
0.719	0.531	-0.267
0.719	0.562	-0.271
0.719	0.594	-0.275
0.719	0.625	-0.281
0.719	0.656	-0.287
0.719	0.688	-0.293
0.719	0.719	-0.298
0.719	0.750	-0.303
0.719	0.781	-0.307
0.719	0.812	-0.311
0.719	0.844	-0.314
0.719	0.875	-0.316
0.719	0.906	-0.318
0.719	0.938	-0.319
0.719	0.969	-0.320

0.750	0.000	-0.321
0.750	0.031	-0.321
0.750	0.062	-0.320
0.750	0.094	-0.319
0.750	0.125	-0.318
0.750	0.156	-0.316
0.750	0.188	-0.313
0.750	0.219	-0.310
0.750	0.250	-0.307
0.750	0.281	-0.303
0.750	0.312	-0.299
0.750	0.344	-0.294
0.750	0.375	-0.290
0.750	0.406	-0.286
0.750	0.438	-0.283
0.750	0.469	-0.280
0.750	0.500	-0.280
0.750	0.531	-0.280
0.750	0.562	-0.283
0.750	0.594	-0.286
0.750	0.625	-0.290
0.750	0.656	-0.294
0.750	0.688	-0.299
0.750	0.719	-0.303
0.750	0.750	-0.307
0.750	0.781	-0.310
0.750	0.812	-0.313
0.750	0.844	-0.316
0.750	0.875	-0.318
0.750	0.906	-0.319
0.750	0.938	-0.320
0.750	0.969	-0.321

0.781	0.000	-0.322
0.781	0.031	-0.322
0.781	0.062	-0.322
0.781	0.094	-0.321
0.781	0.125	-0.319
0.781	0.156	-0.318
0.781	0.188	-0.315
0.781	0.219	-0.313
0.781	0.250	-0.310
0.781	0.281	-0.307
0.781	0.312	-0.304
0.781	0.344	-0.300
0.781	0.375	-0.297
0.781	0.406	-0.294
0.781	0.438	-0.292
0.781	0.469	-0.290
0.781	0.500	-0.290
0.781	0.531	-0.290
0.781	0.562	-0.292
0.781	0.594	-0.294
0.781	0.625	-0.297
0.781	0.656	-0.300
0.781	0.688	-0.304
0.781	0.719	-0.307
0.781	0.750	-0.310
0.781	0.781	-0.313
0.781	0.812	-0.315
0.781	0.844	-0.318
0.781	0.875	-0.319
0.781	0.906	-0.321
0.781	0.938	-0.322
0.781	0.969	-0.322

0.812	0.000	-0.324
0.812	0.031	-0.323
0.812	0.062	-0.323
0.812	0.094	-0.322
0.812	0.125	-0.321
0.812	0.156	-0.319
0.812	0.188	-0.317
0.812	0.219	-0.315
0.812	0.250	-0.313
0.812	0.281	-0.311
0.812	0.312	-0.308
0.812	0.344	-0.305
0.812	0.375	-0.303
0.812	0.406	-0.301
0.812	0.438	-0.299
0.812	0.469	-0.298
0.812	0.500	-0.297
0.812	0.531	-0.298
0.812	0.562	-0.299
0.812	0.594	-0.301
0.812	0.625	-0.303
0.812	0.656	-0.305
0.812	0.688	-0.308
0.812	0.719	-0.311
0.812	0.750	-0.313
0.812	0.781	-0.315
0.812	0.812	-0.317
0.812	0.844	-0.319
0.812	0.875	-0.321
0.812	0.906	-0.322
0.812	0.938	-0.323
0.812	0.969	-0.323

0.844	0.000	-0.325
0.844	0.031	-0.324
0.844	0.062	-0.324
0.844	0.094	-0.323
0.844	0.125	-0.322
0.844	0.156	-0.321
0.844	0.188	-0.319
0.844	0.219	-0.318
0.844	0.250	-0.316
0.844	0.281	-0.314
0.844	0.312	-0.311
0.844	0.344	-0.309
0.844	0.375	-0.307
0.844	0.406	-0.306
0.844	0.438	-0.304
0.844	0.469	-0.304
0.844	0.500	-0.303
0.844	0.531	-0.304
0.844	0.562	-0.304
0.844	0.594	-0.306
0.844	0.625	-0.307
0.844	0.656	-0.309
0.844	0.688	-0.311
0.844	0.719	-0.314
0.844	0.750	-0.316
0.844	0.781	-0.318
0.844	0.812	-0.319
0.844	0.844	-0.321
0.844	0.875	-0.322
0.844	0.906	-0.323
0.844	0.938	-0.324
0.844	0.969	-0.324

0.875	0.000	-0.325
0.875	0.031	-0.325
0.875	0.062	-0.325
0.875	0.094	-0.324
0.875	0.125	-0.323
0.875	0.156	-0.322
0.875	0.188	-0.321
0.875	0.219	-0.319
0.875	0.250	-0.318
0.875	0.281	-0.316
0.875	0.312	-0.314
0.875	0.344	-0.312
0.875	0.375	-0.311
0.875	0.406	-0.310
0.875	0.438	-0.309
0.875	0.469	-0.308
0.875	0.500	-0.308
0.875	0.531	-0.308
0.875	0.562	-0.309
0.875	0.594	-0.310
0.875	0.625	-0.311
0.875	0.656	-0.312
0.875	0.688	-0.314
0.875	0.719	-0.316
0.875	0.750	-0.318
0.875	0.781	-0.319
0.875	0.812	-0.321
0.875	0.844	-0.322
0.875	0.875	-0.323
0.875	0.906	-0.324
0.875	0.938	-0.325
0.875	0.969	-0.325

0.906	0.000	-0.326
0.906	0.031	-0.326
0.906	0.062	-0.326
0.906	0.094	-0.325
0.906	0.125	-0.324
0.906	0.156	-0.323
0.906	0.188	-0.322
0.906	0.219	-0.321
0.906	0.250	-0.319
0.906	0.281	-0.318
0.906	0.312	-0.316
0.906	0.344	-0.315
0.906	0.375	-0.314
0.906	0.406	-0.312
0.906	0.438	-0.312
0.906	0.469	-0.311
0.906	0.500	-0.311
0.906	0.531	-0.311
0.906	0.562	-0.312
0.906	0.594	-0.312
0.906	0.625	-0.314
0.906	0.656	-0.315
0.906	0.688	-0.316
0.906	0.719	-0.318
0.906	0.750	-0.319
0.906	0.781	-0.321
0.906	0.812	-0.322
0.906	0.844	-0.323
0.906	0.875	-0.324
0.906	0.906	-0.325
0.906	0.938	-0.326
0.906	0.969	-0.326

0.938	0.000	-0.327
0.938	0.031	-0.326
0.938	0.062	-0.326
0.938	0.094	-0.326
0.938	0.125	-0.325
0.938	0.156	-0.324
0.938	0.188	-0.323
0.938	0.219	-0.322
0.938	0.250	-0.320
0.938	0.281	-0.319
0.938	0.312	-0.318
0.938	0.344	-0.317
0.938	0.375	-0.315
0.938	0.406	-0.314
0.938	0.438	-0.314
0.938	0.469	-0.313
0.938	0.500	-0.313
0.938	0.531	-0.313
0.938	0.562	-0.314
0.938	0.594	-0.314
0.938	0.625	-0.315
0.938	0.656	-0.317
0.938	0.688	-0.318
0.938	0.719	-0.319
0.938	0.750	-0.320
0.938	0.781	-0.322
0.938	0.812	-0.323
0.938	0.844	-0.324
0.938	0.875	-0.325
0.938	0.906	-0.326
0.938	0.938	-0.326
0.938	0.969	-0.326

0.969	0.000	-0.327
0.969	0.031	-0.327
0.969	0.062	-0.326
0.969	0.094	-0.326
0.969	0.125	-0.325
0.969	0.156	-0.324
0.969	0.188	-0.323
0.969	0.219	-0.322
0.969	0.250	-0.321
0.969	0.281	-0.320
0.969	0.312	-0.319
0.969	0.344	-0.317
0.969	0.375	-0.316
0.969	0.406	-0.316
0.969	0.438	-0.315
0.969	0.469	-0.315
0.969	0.500	-0.314
0.969	0.531	-0.315
0.969	0.562	-0.315
0.969	0.594	-0.316
0.969	0.625	-0.316
0.969	0.656	-0.317
0.969	0.688	-0.319
0.969	0.719	-0.320
0.969	0.750	-0.321
0.969	0.781	-0.322
0.969	0.812	-0.323
0.969	0.844	-0.324
0.969	0.875	-0.325
0.969	0.906	-0.326
0.969	0.938	-0.326
0.969	0.969	-0.327

